latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.06301,-90.59946,304.22,0.46,0.47,2025-02-01,0718,N20,VIIRS,n,2.0NRT,289.43,1.23,N
30.06734,-90.59887,297.22,0.46,0.47,2025-02-01,0718,N20,VIIRS,n,2.0NRT,286.68,1.23,N
30.09118,-90.9579,323.88,0.48,0.48,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.72,3.33,N
30.18866,-90.99016,298.36,0.48,0.48,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.97,1.36,N
30.21448,-91.02238,297.17,0.48,0.48,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.8,2.66,N
30.21499,-91.0274,336.54,0.48,0.48,2025-02-01,0718,N20,VIIRS,n,2.0NRT,286.01,2.83,N
30.21996,-91.03184,308.82,0.48,0.48,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.65,2.83,N
30.21355,-91.02739,337.66,0.48,0.48,2025-02-01,0718,N20,VIIRS,n,2.0NRT,288.66,8.4,N
30.21848,-91.03183,305.88,0.48,0.48,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.26,1.27,N
30.32533,-91.24142,297.64,0.5,0.49,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.13,1.8,N
30.48256,-91.17983,299.76,0.5,0.49,2025-02-01,0718,N20,VIIRS,n,2.0NRT,289.12,1.26,N
30.48307,-91.18507,296.5,0.5,0.49,2025-02-01,0718,N20,VIIRS,n,2.0NRT,286.2,1.26,N
30.47793,-91.03925,296.46,0.49,0.48,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.51,0.95,N
30.58634,-91.24363,305.21,0.5,0.49,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.49,1.11,N
30.34356,-88.48895,304.44,0.53,0.42,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.57,1.81,N
31.16968,-98.81394,295.07,0.72,0.76,2025-02-01,0718,N20,VIIRS,n,2.0NRT,274.83,1.02,N
30.75182,-92.25549,304.33,0.58,0.52,2025-02-01,0718,N20,VIIRS,n,2.0NRT,283.01,1.52,N
30.75069,-92.25538,306.27,0.58,0.52,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.95,1.45,N
32.54766,-93.94726,296.61,0.38,0.59,2025-02-01,0718,N20,VIIRS,n,2.0NRT,277.92,0.35,N
31.03155,-83.20398,303.11,0.38,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.26,0.37,N
31.01425,-83.24477,313.62,0.38,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.52,1.2,N
32.25051,-97.55301,297,0.62,0.71,2025-02-01,0718,N20,VIIRS,n,2.0NRT,276.86,1.26,N
32.24616,-97.55436,304.48,0.62,0.71,2025-02-01,0718,N20,VIIRS,n,2.0NRT,276.52,1.91,N
31.92441,-93.57738,298.02,0.36,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,278.39,0.39,N
31.1521,-87.98771,326.2,0.51,0.41,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.6,4.27,N
31.14832,-87.98833,304.47,0.51,0.41,2025-02-01,0718,N20,VIIRS,n,2.0NRT,275.03,1.58,N
30.52331,-83.9131,304.48,0.38,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.44,0.62,N
31.1676,-98.81622,296.23,0.72,0.76,2025-02-01,0718,N20,VIIRS,n,2.0NRT,274.73,0.99,N
30.16709,-83.2724,296.03,0.38,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.93,0.28,N
30.93993,-88.01516,306.18,0.51,0.41,2025-02-01,0718,N20,VIIRS,n,2.0NRT,257.82,1.41,N
30.94682,-88.0086,298.6,0.51,0.41,2025-02-01,0718,N20,VIIRS,n,2.0NRT,274.92,0.71,N
28.94677,-95.29855,304.61,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.76,1.11,N
28.9471,-95.30298,300.85,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.54,1.16,N
28.98281,-95.39788,297.05,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.81,0.64,N
29.73834,-95.13828,295.95,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.96,0.59,N
29.72637,-95.13049,297.94,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,286.37,1.45,N
29.72607,-95.12606,298.75,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,286.82,2.38,N
29.72187,-95.23427,298.32,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,286.26,0.74,N
29.71616,-95.23479,299.23,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,287.32,0.74,N
29.7059,-95.25393,298.43,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,283.11,0.86,N
29.72351,-95.1236,299.27,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,286.84,1.77,N
29.71492,-95.24101,295.5,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,283.99,0.86,N
29.71458,-95.2365,300.36,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.65,0.86,N
29.70413,-95.25108,303.36,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.68,0.82,N
